Accident_ID,Date,Time,State,City,Latitude,Longitude,Weather_Condition,Vehicle_Type,Severity,Fatalities,Injuries,Day_of_Week,Month,Source
MORTH23-12733,2023-08-05,20:42,Delhi/NCR,Kolkata,22.63217,88.30861,Clear,Auto-Rickshaw,Low,0,0,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-12734,2023-02-16,18:13,Telangana,Hyderabad,17.39154,78.49786,Clear,Two-Wheeler,Medium,0,2,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-12735,2023-04-01,00:55,Delhi/NCR,Kolkata,22.64269,88.43708,Foggy,Truck/Lorry,Critical,2,3,Saturday,April,MoRTH_Standardized_v2.1
MORTH23-12736,2023-03-25,10:15,Andhra Pradesh,Vijayawada,16.4335,80.61407,Clear,Two-Wheeler,High,0,3,Saturday,March,MoRTH_Standardized_v2.1
MORTH23-12737,2023-02-14,20:30,Uttar Pradesh,Agra,27.15614,77.97251,Clear,Two-Wheeler,High,0,1,Tuesday,February,MoRTH_Standardized_v2.1
MORTH23-12738,2023-11-25,17:31,Karnataka,Hubli,15.36054,75.10161,Clear,Others,Medium,0,2,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12739,2023-04-11,20:45,Gujarat,Ahmedabad,23.0183,72.62683,Foggy,Car/Jeep/Van,Medium,0,0,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-12740,2023-06-15,15:37,Telangana,Hyderabad,17.40821,78.49514,Cloudy,Two-Wheeler,Medium,0,2,Thursday,June,MoRTH_Standardized_v2.1
MORTH23-12741,2023-12-14,04:05,Telangana,Hyderabad,17.39733,78.52416,Rainy,Two-Wheeler,Critical,2,5,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-12742,2023-01-08,21:42,Tamil Nadu,Madurai,9.88648,78.07516,Clear,Auto-Rickshaw,Medium,0,1,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-12743,2023-09-14,20:19,Delhi/NCR,Delhi,28.61034,77.23027,Cloudy,Truck/Lorry,Medium,0,2,Thursday,September,MoRTH_Standardized_v2.1
MORTH23-12744,2023-02-01,21:07,Maharashtra,Pune,18.50441,73.85092,Clear,Truck/Lorry,Low,0,1,Wednesday,February,MoRTH_Standardized_v2.1
MORTH23-12745,2023-07-08,11:32,Maharashtra,Nagpur,21.15079,79.10529,Clear,Two-Wheeler,High,0,3,Saturday,July,MoRTH_Standardized_v2.1
MORTH23-12746,2023-06-22,21:01,Madhya Pradesh,Bhopal,23.25584,77.39093,Clear,Car/Jeep/Van,Low,0,1,Thursday,June,MoRTH_Standardized_v2.1
MORTH23-12747,2023-03-01,12:11,Madhya Pradesh,Bhopal,23.30139,77.37884,Clear,Two-Wheeler,Medium,0,1,Wednesday,March,MoRTH_Standardized_v2.1
MORTH23-12748,2023-11-19,19:14,Madhya Pradesh,Bhopal,23.27061,77.46526,Clear,Two-Wheeler,High,0,2,Sunday,November,MoRTH_Standardized_v2.1
MORTH23-12749,2023-10-08,18:13,Madhya Pradesh,Indore,22.7604,75.82202,Clear,Truck/Lorry,Medium,0,1,Sunday,October,MoRTH_Standardized_v2.1
MORTH23-12750,2023-11-04,11:05,Kerala,Kochi,9.90307,76.29691,Clear,Two-Wheeler,Medium,0,0,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12751,2023-05-12,17:53,Madhya Pradesh,Indore,22.72905,75.85622,Clear,Two-Wheeler,Medium,0,1,Friday,May,MoRTH_Standardized_v2.1
MORTH23-12752,2023-07-03,15:47,Tamil Nadu,Madurai,9.89647,78.0796,Clear,Others,Low,0,0,Monday,July,MoRTH_Standardized_v2.1
MORTH23-12753,2023-08-05,06:05,Gujarat,Ahmedabad,22.99907,72.60864,Rainy,Truck/Lorry,Critical,3,4,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-12754,2023-12-31,15:59,Karnataka,Mysore,12.34251,76.62954,Clear,Two-Wheeler,High,1,3,Sunday,December,MoRTH_Standardized_v2.1
MORTH23-12755,2023-12-27,16:11,Madhya Pradesh,Gwalior,26.21784,78.12705,Clear,Truck/Lorry,High,0,2,Wednesday,December,MoRTH_Standardized_v2.1
MORTH23-12756,2023-02-02,17:36,Karnataka,Mysore,12.28223,76.65263,Clear,Car/Jeep/Van,Low,0,1,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-12757,2023-01-31,02:31,Uttar Pradesh,Agra,27.17825,78.00539,Clear,Two-Wheeler,High,0,3,Tuesday,January,MoRTH_Standardized_v2.1
MORTH23-12758,2023-04-24,22:20,Andhra Pradesh,Vijayawada,16.48937,80.63748,Foggy,Truck/Lorry,Critical,2,2,Monday,April,MoRTH_Standardized_v2.1
MORTH23-12759,2023-01-01,17:40,Kerala,Kozhikode,11.24073,75.80559,Cloudy,Bus,Low,0,0,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-12760,2023-03-04,16:26,Gujarat,Surat,21.19658,72.85797,Clear,Others,Low,0,1,Saturday,March,MoRTH_Standardized_v2.1
MORTH23-12761,2023-06-27,07:58,Delhi/NCR,Guwahati,26.11201,91.77168,Clear,Two-Wheeler,High,1,1,Tuesday,June,MoRTH_Standardized_v2.1
MORTH23-12762,2023-01-29,19:52,Tamil Nadu,Chennai,13.06553,80.27343,Clear,Two-Wheeler,High,0,4,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-12763,2023-09-29,22:16,Maharashtra,Mumbai,19.07097,72.88476,Clear,Car/Jeep/Van,High,1,3,Friday,September,MoRTH_Standardized_v2.1
MORTH23-12764,2023-10-18,08:45,Delhi/NCR,Guwahati,26.13788,91.73051,Clear,Auto-Rickshaw,Low,0,1,Wednesday,October,MoRTH_Standardized_v2.1
MORTH23-12765,2023-09-09,12:00,Delhi/NCR,Delhi,28.62923,77.20858,Clear,Bus,Low,0,2,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12766,2023-03-22,18:54,Maharashtra,Nagpur,21.16735,79.09947,Clear,Two-Wheeler,High,0,1,Wednesday,March,MoRTH_Standardized_v2.1
MORTH23-12767,2023-10-08,00:23,Telangana,Hyderabad,17.38091,78.48593,Clear,Two-Wheeler,Critical,1,5,Sunday,October,MoRTH_Standardized_v2.1
MORTH23-12768,2023-11-11,20:23,Kerala,Kochi,9.94346,76.26628,Clear,Bus,Low,0,2,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12769,2023-04-19,11:40,Uttar Pradesh,Lucknow,26.85784,80.94745,Foggy,Truck/Lorry,High,0,2,Wednesday,April,MoRTH_Standardized_v2.1
MORTH23-12770,2023-08-16,08:57,Delhi/NCR,Kolkata,22.57056,88.35247,Clear,Two-Wheeler,Medium,0,0,Wednesday,August,MoRTH_Standardized_v2.1
MORTH23-12771,2023-04-05,08:48,Karnataka,Bangalore,12.96935,77.58911,Clear,Two-Wheeler,Medium,0,2,Wednesday,April,MoRTH_Standardized_v2.1
MORTH23-12772,2023-08-22,11:32,Kerala,Kochi,9.90656,76.34825,Rainy,Two-Wheeler,Critical,2,4,Tuesday,August,MoRTH_Standardized_v2.1
MORTH23-12773,2023-06-25,11:24,Tamil Nadu,Chennai,13.13296,80.23931,Foggy,Two-Wheeler,Critical,1,2,Sunday,June,MoRTH_Standardized_v2.1
MORTH23-12774,2023-12-16,18:53,Delhi/NCR,Kolkata,22.57518,88.33859,Clear,Two-Wheeler,Medium,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-12775,2023-12-09,21:54,Kerala,Thiruvananthapuram,8.53538,76.95796,Clear,Auto-Rickshaw,Low,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-12776,2023-04-25,17:14,Delhi/NCR,Guwahati,26.15912,91.73927,Clear,Two-Wheeler,High,1,4,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-12777,2023-12-21,16:53,Delhi/NCR,Guwahati,26.13998,91.73819,Clear,Two-Wheeler,Medium,0,1,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-12778,2023-12-21,19:08,Andhra Pradesh,Vijayawada,16.44902,80.59824,Foggy,Car/Jeep/Van,Medium,0,0,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-12779,2023-06-02,10:23,Telangana,Hyderabad,17.37049,78.54474,Cloudy,Car/Jeep/Van,Medium,0,2,Friday,June,MoRTH_Standardized_v2.1
MORTH23-12780,2023-01-13,15:29,Madhya Pradesh,Bhopal,23.21416,77.42341,Clear,Car/Jeep/Van,Low,0,0,Friday,January,MoRTH_Standardized_v2.1
MORTH23-12781,2023-08-26,23:36,Delhi/NCR,Delhi,28.53314,77.20309,Clear,Truck/Lorry,Medium,0,1,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-12782,2023-06-12,16:06,Delhi/NCR,Kolkata,22.56467,88.37511,Foggy,Two-Wheeler,Critical,2,5,Monday,June,MoRTH_Standardized_v2.1
MORTH23-12783,2023-05-03,22:52,Tamil Nadu,Chennai,13.01169,80.27387,Cloudy,Others,Low,0,2,Wednesday,May,MoRTH_Standardized_v2.1
MORTH23-12784,2023-01-27,13:50,Telangana,Warangal,17.99469,79.59645,Clear,Two-Wheeler,Medium,0,2,Friday,January,MoRTH_Standardized_v2.1
MORTH23-12785,2023-04-27,17:49,Andhra Pradesh,Vijayawada,16.46979,80.68147,Clear,Two-Wheeler,Medium,0,2,Thursday,April,MoRTH_Standardized_v2.1
MORTH23-12786,2023-02-02,14:14,Kerala,Kozhikode,11.27577,75.80955,Clear,Two-Wheeler,High,0,3,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-12787,2023-01-18,21:52,Kerala,Thiruvananthapuram,8.49989,76.94817,Foggy,Two-Wheeler,High,0,3,Wednesday,January,MoRTH_Standardized_v2.1
MORTH23-12788,2023-03-13,19:07,Delhi/NCR,Delhi,28.63957,77.24477,Clear,Two-Wheeler,Medium,0,1,Monday,March,MoRTH_Standardized_v2.1
MORTH23-12789,2023-12-15,22:12,Delhi/NCR,Delhi,28.54665,77.18625,Rainy,Auto-Rickshaw,Critical,3,5,Friday,December,MoRTH_Standardized_v2.1
MORTH23-12790,2023-10-22,15:26,Uttar Pradesh,Agra,27.20574,77.9817,Clear,Others,Low,0,2,Sunday,October,MoRTH_Standardized_v2.1
MORTH23-12791,2023-03-21,10:15,Maharashtra,Pune,18.47101,73.84119,Clear,Truck/Lorry,Medium,0,0,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-12792,2023-01-18,21:16,Maharashtra,Nagpur,21.14596,79.0931,Clear,Others,Low,0,1,Wednesday,January,MoRTH_Standardized_v2.1
MORTH23-12793,2023-01-17,16:39,Madhya Pradesh,Indore,22.69395,75.84349,Clear,Two-Wheeler,High,0,2,Tuesday,January,MoRTH_Standardized_v2.1
MORTH23-12794,2023-09-23,21:30,Delhi/NCR,Guwahati,26.09036,91.74399,Clear,Bus,Medium,0,1,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12795,2023-09-14,22:31,Rajasthan,Jodhpur,26.18752,73.02193,Clear,Two-Wheeler,High,0,2,Thursday,September,MoRTH_Standardized_v2.1
MORTH23-12796,2023-09-16,08:50,Telangana,Warangal,18.00161,79.61067,Clear,Two-Wheeler,Medium,0,1,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12797,2023-10-25,17:34,Maharashtra,Pune,18.48213,73.88016,Rainy,Auto-Rickshaw,Medium,0,2,Wednesday,October,MoRTH_Standardized_v2.1
MORTH23-12798,2023-02-07,23:49,Madhya Pradesh,Gwalior,26.17923,78.14007,Clear,Car/Jeep/Van,Medium,0,0,Tuesday,February,MoRTH_Standardized_v2.1
MORTH23-12799,2023-01-20,18:25,Tamil Nadu,Madurai,9.92529,78.14748,Clear,Two-Wheeler,Medium,0,1,Friday,January,MoRTH_Standardized_v2.1
MORTH23-12800,2023-11-16,04:20,Telangana,Warangal,17.98159,79.66404,Foggy,Auto-Rickshaw,Critical,2,3,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-12801,2023-01-24,07:28,Tamil Nadu,Madurai,10.02261,78.15039,Clear,Two-Wheeler,Medium,0,0,Tuesday,January,MoRTH_Standardized_v2.1
MORTH23-12802,2023-08-29,12:14,Karnataka,Bangalore,12.93769,77.63542,Clear,Two-Wheeler,High,0,3,Tuesday,August,MoRTH_Standardized_v2.1
MORTH23-12803,2023-11-06,18:32,Maharashtra,Pune,18.4966,73.88946,Clear,Car/Jeep/Van,Low,0,0,Monday,November,MoRTH_Standardized_v2.1
MORTH23-12804,2023-08-15,02:30,Tamil Nadu,Coimbatore,11.00857,76.95071,Rainy,Two-Wheeler,Critical,1,2,Tuesday,August,MoRTH_Standardized_v2.1
MORTH23-12805,2023-04-11,17:50,Gujarat,Surat,21.14112,72.82559,Clear,Truck/Lorry,Medium,0,1,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-12806,2023-05-27,07:36,Madhya Pradesh,Indore,22.68954,75.88212,Clear,Car/Jeep/Van,Medium,0,0,Saturday,May,MoRTH_Standardized_v2.1
MORTH23-12807,2023-08-03,17:09,Delhi/NCR,Guwahati,26.13417,91.75881,Clear,Two-Wheeler,Medium,0,2,Thursday,August,MoRTH_Standardized_v2.1
MORTH23-12808,2023-04-06,06:53,Kerala,Kochi,9.97649,76.28343,Cloudy,Two-Wheeler,High,0,4,Thursday,April,MoRTH_Standardized_v2.1
MORTH23-12809,2023-12-29,17:15,Telangana,Hyderabad,17.40946,78.41952,Clear,Two-Wheeler,High,0,1,Friday,December,MoRTH_Standardized_v2.1
MORTH23-12810,2023-01-02,19:29,Maharashtra,Pune,18.54124,73.8322,Clear,Truck/Lorry,High,1,2,Monday,January,MoRTH_Standardized_v2.1
MORTH23-12811,2023-06-21,15:02,Karnataka,Mysore,12.32328,76.63239,Foggy,Others,High,1,3,Wednesday,June,MoRTH_Standardized_v2.1
MORTH23-12812,2023-12-24,09:26,Delhi/NCR,Guwahati,26.15539,91.68788,Foggy,Auto-Rickshaw,High,0,1,Sunday,December,MoRTH_Standardized_v2.1
MORTH23-12813,2023-11-25,21:24,Uttar Pradesh,Agra,27.20721,77.99551,Clear,Two-Wheeler,High,1,2,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12814,2023-07-14,16:33,Karnataka,Mysore,12.30109,76.66015,Clear,Two-Wheeler,High,1,4,Friday,July,MoRTH_Standardized_v2.1
MORTH23-12815,2023-08-30,17:40,Rajasthan,Jodhpur,26.2323,73.06659,Clear,Two-Wheeler,High,0,4,Wednesday,August,MoRTH_Standardized_v2.1
MORTH23-12816,2023-09-27,00:16,Kerala,Kochi,9.98043,76.22874,Foggy,Two-Wheeler,Critical,3,2,Wednesday,September,MoRTH_Standardized_v2.1
MORTH23-12817,2023-11-11,00:53,Delhi/NCR,Kolkata,22.57763,88.32535,Clear,Two-Wheeler,High,1,4,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12818,2023-12-10,06:17,Kerala,Kozhikode,11.32356,75.761,Rainy,Two-Wheeler,High,0,3,Sunday,December,MoRTH_Standardized_v2.1
MORTH23-12819,2023-06-14,15:31,Delhi/NCR,Guwahati,26.14578,91.73951,Clear,Auto-Rickshaw,Medium,0,0,Wednesday,June,MoRTH_Standardized_v2.1
MORTH23-12820,2023-06-23,16:36,Madhya Pradesh,Bhopal,23.31226,77.39137,Rainy,Two-Wheeler,Critical,1,4,Friday,June,MoRTH_Standardized_v2.1
MORTH23-12821,2023-02-07,18:58,Delhi/NCR,Delhi,28.66645,77.18378,Clear,Auto-Rickshaw,Medium,0,0,Tuesday,February,MoRTH_Standardized_v2.1
MORTH23-12822,2023-11-01,06:20,Delhi/NCR,Guwahati,26.1512,91.73376,Clear,Two-Wheeler,High,1,1,Wednesday,November,MoRTH_Standardized_v2.1
MORTH23-12823,2023-05-03,18:23,Maharashtra,Mumbai,19.12128,72.88005,Clear,Auto-Rickshaw,Low,0,2,Wednesday,May,MoRTH_Standardized_v2.1
MORTH23-12824,2023-08-19,09:06,Madhya Pradesh,Indore,22.72923,75.89975,Rainy,Two-Wheeler,High,0,4,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-12825,2023-05-20,03:17,Madhya Pradesh,Indore,22.69569,75.8385,Foggy,Auto-Rickshaw,High,0,3,Saturday,May,MoRTH_Standardized_v2.1
MORTH23-12826,2023-07-21,10:06,Delhi/NCR,Guwahati,26.17425,91.75334,Clear,Truck/Lorry,Medium,0,2,Friday,July,MoRTH_Standardized_v2.1
MORTH23-12827,2023-08-26,20:21,Karnataka,Bangalore,12.96814,77.51551,Clear,Two-Wheeler,Medium,0,1,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-12828,2023-07-02,14:09,Karnataka,Hubli,15.39306,75.11926,Clear,Two-Wheeler,Medium,0,1,Sunday,July,MoRTH_Standardized_v2.1
MORTH23-12829,2023-01-15,14:59,Uttar Pradesh,Kanpur,26.49398,80.35514,Clear,Car/Jeep/Van,Medium,0,1,Sunday,January,MoRTH_Standardized_v2.1
MORTH23-12830,2023-07-18,15:12,Uttar Pradesh,Agra,27.15888,78.00678,Foggy,Car/Jeep/Van,Medium,0,0,Tuesday,July,MoRTH_Standardized_v2.1
MORTH23-12831,2023-11-16,11:19,Uttar Pradesh,Agra,27.1926,77.99997,Clear,Two-Wheeler,High,0,1,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-12832,2023-07-20,11:35,Delhi/NCR,Guwahati,26.09178,91.75793,Clear,Auto-Rickshaw,Medium,0,0,Thursday,July,MoRTH_Standardized_v2.1
MORTH23-12833,2023-11-23,17:01,Kerala,Thiruvananthapuram,8.55546,76.9578,Clear,Two-Wheeler,Medium,0,1,Thursday,November,MoRTH_Standardized_v2.1
MORTH23-12834,2023-10-06,06:54,Andhra Pradesh,Vijayawada,16.49476,80.69905,Foggy,Two-Wheeler,Critical,1,5,Friday,October,MoRTH_Standardized_v2.1
MORTH23-12835,2023-03-07,06:15,Maharashtra,Nagpur,21.13488,79.06309,Clear,Two-Wheeler,High,0,4,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-12836,2023-02-16,07:45,Karnataka,Mysore,12.31148,76.56934,Rainy,Truck/Lorry,Critical,3,2,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-12837,2023-12-27,10:48,Uttar Pradesh,Kanpur,26.41982,80.30175,Clear,Car/Jeep/Van,Low,0,2,Wednesday,December,MoRTH_Standardized_v2.1
MORTH23-12838,2023-12-14,16:44,Telangana,Warangal,17.94759,79.6253,Foggy,Two-Wheeler,Critical,3,6,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-12839,2023-07-26,09:20,Uttar Pradesh,Agra,27.20269,78.00717,Clear,Two-Wheeler,High,0,1,Wednesday,July,MoRTH_Standardized_v2.1
MORTH23-12840,2023-03-15,03:00,Rajasthan,Jaipur,26.88995,75.76769,Clear,Others,Medium,0,0,Wednesday,March,MoRTH_Standardized_v2.1
MORTH23-12841,2023-12-02,10:00,Maharashtra,Pune,18.48441,73.84797,Rainy,Auto-Rickshaw,Medium,0,2,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-12842,2023-07-10,19:40,Madhya Pradesh,Gwalior,26.22965,78.17453,Clear,Two-Wheeler,High,0,2,Monday,July,MoRTH_Standardized_v2.1
MORTH23-12843,2023-06-24,10:04,Rajasthan,Jodhpur,26.24693,72.98605,Clear,Two-Wheeler,High,1,3,Saturday,June,MoRTH_Standardized_v2.1
MORTH23-12844,2023-07-27,17:27,Delhi/NCR,Delhi,28.62449,77.19722,Clear,Two-Wheeler,High,0,1,Thursday,July,MoRTH_Standardized_v2.1
MORTH23-12845,2023-09-02,10:45,Madhya Pradesh,Bhopal,23.26101,77.42393,Cloudy,Two-Wheeler,Medium,0,1,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12846,2023-08-22,19:34,Uttar Pradesh,Kanpur,26.46577,80.27796,Cloudy,Two-Wheeler,Medium,0,0,Tuesday,August,MoRTH_Standardized_v2.1
MORTH23-12847,2023-12-14,05:59,Rajasthan,Jaipur,26.94568,75.7715,Foggy,Two-Wheeler,Critical,2,6,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-12848,2023-03-28,09:10,Telangana,Warangal,18.00494,79.59654,Clear,Others,Low,0,1,Tuesday,March,MoRTH_Standardized_v2.1
MORTH23-12849,2023-05-27,21:49,Andhra Pradesh,Visakhapatnam,17.64888,83.20953,Foggy,Truck/Lorry,Critical,2,6,Saturday,May,MoRTH_Standardized_v2.1
MORTH23-12850,2023-08-06,09:19,Karnataka,Hubli,15.37643,75.18998,Rainy,Car/Jeep/Van,High,1,2,Sunday,August,MoRTH_Standardized_v2.1
MORTH23-12851,2023-05-25,23:44,Uttar Pradesh,Agra,27.18951,77.97449,Clear,Bus,Low,0,2,Thursday,May,MoRTH_Standardized_v2.1
MORTH23-12852,2023-08-09,01:56,Rajasthan,Jaipur,26.89265,75.76552,Clear,Two-Wheeler,Critical,2,3,Wednesday,August,MoRTH_Standardized_v2.1
MORTH23-12853,2023-09-16,09:45,Tamil Nadu,Madurai,9.90858,78.11246,Clear,Two-Wheeler,Medium,0,1,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12854,2023-03-16,10:42,Tamil Nadu,Coimbatore,11.0165,76.94424,Rainy,Others,Medium,0,2,Thursday,March,MoRTH_Standardized_v2.1
MORTH23-12855,2023-09-07,06:31,Rajasthan,Jaipur,26.91126,75.74938,Clear,Two-Wheeler,Medium,0,1,Thursday,September,MoRTH_Standardized_v2.1
MORTH23-12856,2023-02-25,11:02,Tamil Nadu,Coimbatore,11.00167,76.94999,Clear,Two-Wheeler,Medium,0,1,Saturday,February,MoRTH_Standardized_v2.1
MORTH23-12857,2023-06-23,18:24,Kerala,Thiruvananthapuram,8.58035,76.91111,Clear,Others,Medium,0,2,Friday,June,MoRTH_Standardized_v2.1
MORTH23-12858,2023-04-25,05:07,Telangana,Hyderabad,17.34087,78.53994,Clear,Car/Jeep/Van,Low,0,2,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-12859,2023-01-16,01:08,Delhi/NCR,Guwahati,26.17343,91.76682,Clear,Auto-Rickshaw,High,0,1,Monday,January,MoRTH_Standardized_v2.1
MORTH23-12860,2023-03-15,14:00,Tamil Nadu,Madurai,9.88141,78.09736,Clear,Two-Wheeler,High,0,4,Wednesday,March,MoRTH_Standardized_v2.1
MORTH23-12861,2023-08-26,19:04,Delhi/NCR,Delhi,28.62833,77.17156,Cloudy,Two-Wheeler,Medium,0,2,Saturday,August,MoRTH_Standardized_v2.1
MORTH23-12862,2023-07-08,16:16,Kerala,Kozhikode,11.2461,75.811,Clear,Others,Low,0,0,Saturday,July,MoRTH_Standardized_v2.1
MORTH23-12863,2023-11-18,06:57,Tamil Nadu,Chennai,13.13201,80.3107,Cloudy,Truck/Lorry,Low,0,0,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12864,2023-09-09,01:11,Madhya Pradesh,Gwalior,26.21624,78.17971,Clear,Two-Wheeler,High,0,1,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12865,2023-02-09,10:12,Madhya Pradesh,Bhopal,23.29332,77.42731,Clear,Two-Wheeler,Medium,0,0,Thursday,February,MoRTH_Standardized_v2.1
MORTH23-12866,2023-11-25,09:40,Maharashtra,Mumbai,19.10395,72.89894,Rainy,Two-Wheeler,Critical,3,5,Saturday,November,MoRTH_Standardized_v2.1
MORTH23-12867,2023-10-29,22:37,Tamil Nadu,Chennai,13.08836,80.27555,Clear,Car/Jeep/Van,Low,0,1,Sunday,October,MoRTH_Standardized_v2.1
MORTH23-12868,2023-12-03,22:01,Telangana,Hyderabad,17.42711,78.4767,Clear,Two-Wheeler,Critical,2,2,Sunday,December,MoRTH_Standardized_v2.1
MORTH23-12869,2023-07-30,14:39,Delhi/NCR,Kolkata,22.50888,88.31446,Clear,Two-Wheeler,High,0,3,Sunday,July,MoRTH_Standardized_v2.1
MORTH23-12870,2023-12-30,10:01,Delhi/NCR,Guwahati,26.18808,91.70823,Clear,Two-Wheeler,Medium,0,1,Saturday,December,MoRTH_Standardized_v2.1
MORTH23-12871,2023-07-20,21:56,Karnataka,Mysore,12.24033,76.63692,Clear,Two-Wheeler,Medium,0,2,Thursday,July,MoRTH_Standardized_v2.1
MORTH23-12872,2023-04-05,14:48,Karnataka,Mysore,12.2839,76.63576,Clear,Two-Wheeler,High,1,3,Wednesday,April,MoRTH_Standardized_v2.1
MORTH23-12873,2023-05-01,15:57,Andhra Pradesh,Vijayawada,16.51001,80.62592,Clear,Two-Wheeler,Medium,0,0,Monday,May,MoRTH_Standardized_v2.1
MORTH23-12874,2023-01-18,08:29,Karnataka,Bangalore,12.9974,77.58584,Clear,Car/Jeep/Van,Medium,0,1,Wednesday,January,MoRTH_Standardized_v2.1
MORTH23-12875,2023-02-26,19:26,Madhya Pradesh,Indore,22.73432,75.88265,Clear,Car/Jeep/Van,Low,0,1,Sunday,February,MoRTH_Standardized_v2.1
MORTH23-12876,2023-05-21,17:48,Delhi/NCR,Kolkata,22.57792,88.32885,Foggy,Bus,High,0,2,Sunday,May,MoRTH_Standardized_v2.1
MORTH23-12877,2023-12-07,04:56,Delhi/NCR,Kolkata,22.52829,88.35334,Clear,Two-Wheeler,Critical,2,4,Thursday,December,MoRTH_Standardized_v2.1
MORTH23-12878,2023-02-04,22:00,Tamil Nadu,Chennai,13.04116,80.23417,Clear,Others,Medium,0,2,Saturday,February,MoRTH_Standardized_v2.1
MORTH23-12879,2023-10-10,20:05,Karnataka,Hubli,15.40889,75.15208,Foggy,Two-Wheeler,Critical,2,5,Tuesday,October,MoRTH_Standardized_v2.1
MORTH23-12880,2023-10-17,17:12,Maharashtra,Pune,18.48239,73.82457,Clear,Bus,Low,0,1,Tuesday,October,MoRTH_Standardized_v2.1
MORTH23-12881,2023-04-11,18:37,Telangana,Hyderabad,17.38325,78.55297,Clear,Car/Jeep/Van,Low,0,2,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-12882,2023-06-06,21:16,Madhya Pradesh,Indore,22.72679,75.89616,Clear,Bus,Medium,0,0,Tuesday,June,MoRTH_Standardized_v2.1
MORTH23-12883,2023-04-06,10:24,Kerala,Thiruvananthapuram,8.47156,76.90236,Clear,Two-Wheeler,High,0,4,Thursday,April,MoRTH_Standardized_v2.1
MORTH23-12884,2023-04-11,10:21,Andhra Pradesh,Vijayawada,16.53423,80.60878,Foggy,Truck/Lorry,Critical,1,3,Tuesday,April,MoRTH_Standardized_v2.1
MORTH23-12885,2023-09-23,09:39,Maharashtra,Pune,18.48775,73.86947,Rainy,Truck/Lorry,Critical,1,2,Saturday,September,MoRTH_Standardized_v2.1
MORTH23-12886,2023-02-08,04:59,Madhya Pradesh,Indore,22.69166,75.82959,Rainy,Car/Jeep/Van,Critical,2,3,Wednesday,February,MoRTH_Standardized_v2.1
MORTH23-12887,2023-08-25,00:11,Madhya Pradesh,Gwalior,26.21946,78.25151,Rainy,Car/Jeep/Van,Critical,2,6,Friday,August,MoRTH_Standardized_v2.1
MORTH23-12888,2023-10-21,20:08,Andhra Pradesh,Vijayawada,16.53373,80.67537,Clear,Car/Jeep/Van,Medium,0,0,Saturday,October,MoRTH_Standardized_v2.1
MORTH23-12889,2023-05-26,20:49,Telangana,Hyderabad,17.36174,78.44584,Clear,Two-Wheeler,High,0,1,Friday,May,MoRTH_Standardized_v2.1
MORTH23-12890,2023-02-06,15:06,Rajasthan,Jodhpur,26.2116,73.03268,Clear,Truck/Lorry,Low,0,1,Monday,February,MoRTH_Standardized_v2.1
MORTH23-12891,2023-03-25,09:46,Telangana,Warangal,17.99181,79.61399,Clear,Two-Wheeler,High,0,2,Saturday,March,MoRTH_Standardized_v2.1
